code,name,date,fullName,avgYld,issueDate,maturity,coupon,payPerYr,compPerYr,durT,mdurT,convT
B95556,P09凱控2A,20201130,凱基金 109年度第 2次無擔保次順位普通公司債甲,1.25,20201130,20301130,1.25,1,1,9.4722,9.3559,4989.0194
B95557,P09凱控2B,20230330,凱基金 109年度第 2次無擔保次順位普通公司債乙,2.025,20201130,20351130,1.5,1,1,11.5652,11.3371,6976.82
B95558,P10凱控1A,20210114,凱基金 109年度第 3次無擔保普通公司債甲券,0.5,20210114,20280114,0.5,1,1,6.8997,6.8654,2719.7951
B95559,P10凱控1B,20210903,凱基金 109年度第 3次無擔保普通公司債乙券,0.59,20210114,20310114,0.59,1,1,9.1034,9.05,4646.7811
B95560,P10凱控2A,20211220,凱基金 110年度第 1次無擔保普通公司債甲券,0.59,20211220,20261220,0.59,1,1,4.9449,4.9159,1461.0151
B95561,P10凱控2B,20211220,凱基金 110年度第 1次無擔保普通公司債乙券,0.65,20211220,20281220,0.65,1,1,6.8696,6.8252,2695.7814
B95562,P10凱控2C,20211220,凱基金 110年度第 1次無擔保普通公司債丙券,0.75,20211220,20311220,0.75,1,1,9.6769,9.605,5185.8777
B95563,P14凱控1A,20250909,凱基金 114年度第 1次無擔保普通公司債甲券,1.87,20250908,20300908,1.87,1,1,4.8238,4.7357,1377.5384
B95564,P14凱控1B,20250908,凱基金 114年度第 1次無擔保普通公司債乙券,2.0,20250908,20340908,2.0,1,1,8.3421,8.1795,3905.0286
B95565,P14凱控1C,20250908,凱基金 114年度第 1次無擔保普通公司債丙券,2.06,20250908,20400908,2.06,1,1,13.0951,12.8322,9583.2556
B95925,P11新新1,20250919,台新新光金 111年度第 1期無擔保普通公司債,1.7,20220412,20270412,0.9,1,1,1.5557,1.5298,191.0377
B96416,P11永豐證2,20231006,永豐金證券111年第1次無擔保次順位普通公司債乙,2.19,20220527,20320527,2.2,1,1,7.9202,7.7517,3585.9781
B96417,P11永豐證3,20250210,永豐金證券111年第2次無擔保次順位普通公司債甲,2.2866,20220826,20290826,2.4,1,1,4.3191,4.2232,1145.5183
B96418,P11永豐證4,20220826,永豐金證券111年第2次無擔保次順位普通公司債乙,2.5,20220826,20320826,2.5,1,1,8.9993,8.7819,4539.9293
B96419,P14永豐證1,20250108,永豐金證券114年度第1次無擔保次順位普通公司債,2.51,20250108,20350108,2.51,1,1,8.9954,8.7767,4535.8261
B96523,P10元金1,20210521,元大金 109年度第 1次無擔保普通公司債,0.64,20210115,20310115,0.59,1,1,9.3987,9.339,4889.5598
B96524,P11元金1,20241021,元大金 111年度第 1次無擔保普通公司債,1.822,20220419,20270419,0.85,1,1,2.4713,2.4272,407.6846
B96525,P11元金2,20240718,元大金 111年度第 2次無擔保普通公司債,1.9416,20221006,20271006,1.55,1,1,2.6534,2.6031,484.8823
B96526,P12元金1A,20251020,元大金 112年度第 1次無擔保普通公司債甲券,1.58,20231106,20281106,1.65,1,1,2.9542,2.9084,586.6643
B96527,P12元金1B,20251022,元大金 112年度第 1次無擔保普通公司債乙券,1.65,20231106,20331106,1.8,1,1,7.445,7.3246,3281.284
B96528,P13元金1A,20240822,元大金 113年度第 1次無擔保普通公司債甲券,2.0,20240821,20290821,2.0,1,1,4.8123,4.7184,1369.5762
B96529,P13元金1B,20240821,元大金 113年度第 1次無擔保普通公司債乙券,2.1,20240821,20340821,2.1,1,1,9.1446,8.9574,4676.3511
B96530,P14元金1,20250408,元大金 114年度第 1次無擔保普通公司債,2.08,20250408,20350408,2.08,1,1,9.152,8.9664,4683.357
B96625,P06新新1,20210818,台新新光金106年度第1次國內無擔保次順位公司債,0.702,20171026,20271026,1.9,1,1,5.8306,5.79,2212.6175
B96626,P07新新1,20180710,台新新光金107年度第1次國內無擔保次順位公司債,1.92,20180710,20330710,1.92,1,1,13.2106,12.9634,9727.1678
B96627,P08新新1,20190430,台新新光金108年度第1次國內無擔保次順位公司債,1.6,20190430,20340430,1.6,1,1,13.4808,13.2697,10064.3861
B96629,P09新新1B,20241028,台新新光金 109年度第 1次無擔保普通公司債乙券,1.873,20200520,20270520,0.8,1,1,2.5386,2.4921,424.5948
B96630,P09新新1C,20200520,台新新光金 109年度第 1次無擔保普通公司債丙券,0.95,20200520,20350520,0.95,1,1,14.0629,13.931,10798.3164
B97204,P09台汽電2,20230426,台汽電 109年度第 1次無擔保普通公司債乙券,1.805,20200814,20300814,1.0,1,1,7.0298,6.9058,2653.2366
B97505,P07第一金1,20210604,第一金 107年度第 1次無擔保次順位普通公司債,0.7415,20181015,20281015,1.5,1,1,6.9814,6.93,3014.3781
B97506,P13第一金1,20241030,第一金 113年度第 1次無擔保普通公司債,1.95,20241030,20291030,1.95,1,1,4.8195,4.7277,1373.9397
B97507,P14第一金1,20251111,第一金 114年度第 1次無擔保普通公司債,1.55,20251003,20301003,1.85,1,1,4.7217,4.6498,1355.0222
B97629,P08萬海2B,20210111,萬海 108年度國內第 2期無擔保普通公司債乙券,0.69,20191007,20261007,1.07,1,1,5.5782,5.54,1885.0275
B97847,P08富邦金2,20250602,富邦金 108年度第 1期無擔保普通公司債乙券,1.77,20191205,20261205,0.82,1,1,1.5045,1.4784,180.4559
B97849,P09富邦金2,20240807,富邦金 109年度第 1期無擔保普通公司債乙券,1.8516,20200729,20260729,0.61,1,1,1.9726,1.9369,276.1761
B97850,P09富邦金3,20200729,富邦金 109年度第 1期無擔保普通公司債丙券,0.66,20200729,20280729,0.66,1,1,7.8229,7.7717,3448.6914
B97851,P09富邦金4,20200729,富邦金 109年度第一期無擔保普通公司債丁券,0.7,20200729,20320729,0.7,1,1,11.5577,11.4775,7315.2979
B97853,P09富邦金6,20220107,富邦金 109年度第 2期無擔保普通公司債乙券,0.72,20200915,20270915,0.66,1,1,5.5935,5.5536,1832.4326
B97854,P09富邦金7,20230712,富邦金 109年度第 2期無擔保普通公司債丙券,1.7,20200915,20300915,0.7,1,1,6.9864,6.8702,2574.4559
B97856,P09富邦金9,20210712,富邦金 109年度第 3期無擔保普通公司債乙券,0.5425,20201106,20271106,0.66,1,1,6.1834,6.15,2254.2647
B97857,P09富邦金A,20201106,富邦金 109年度第 3期無擔保普通公司債丙券,0.7,20201106,20301106,0.7,1,1,9.698,9.6308,5206.3584
B97858,P10富邦金1,20230224,富邦金 110年度第 1期無擔保普通公司債甲券,1.498,20210916,20260916,0.5,1,1,3.5326,3.4806,755.278
B97859,P10富邦金2,20210916,富邦金 110年度第 1期無擔保普通公司債乙券,0.58,20210916,20280916,0.58,1,1,6.8836,6.844,2706.969
B97860,P10富邦金3,20210916,富邦金 110年度第 1期無擔保普通公司債丙券,0.65,20210916,20310916,0.65,1,1,9.7191,9.6564,5226.721
B97861,P10富邦金4,20210916,富邦金 110年度第 1期無擔保普通公司債丁券,0.73,20210916,20360916,0.73,1,1,14.2707,14.1674,11062.7212
B97862,P11富邦金1,20240709,富邦金 111年度第 1期無擔保普通公司債甲券,1.935,20220117,20260117,0.6,1,1,1.5231,1.4944,182.0541
B97863,P11富邦金2,20220117,富邦金 111年度第 1期無擔保普通公司債乙券,0.7,20220117,20290117,0.7,1,1,6.8596,6.8119,2687.8265
B97864,P11富邦金3,20220117,富邦金 111年度第 1期無擔保普通公司債丙券,0.8,20220117,20320117,0.8,1,1,9.656,9.5794,5165.5876
B97865,P11富邦金4,20220831,富邦金 111年度第 2期無擔保普通公司債甲券,1.65,20220830,20260830,1.65,1,1,3.9057,3.8426,937.4042
B97866,P11富邦金5,20240110,富邦金 111年度第 2期無擔保普通公司債乙券,1.612,20220830,20270830,1.7,1,1,3.541,3.485,796.5107
B97867,P12富邦金1,20250527,富邦金 112年度第 1期無擔保普通公司債甲券,1.785,20230112,20270112,2.1,1,1,1.6128,1.5846,206.9272
B97868,P12富邦金2,20250630,富邦金 112年度第 1期無擔保普通公司債乙券,1.7642,20230112,20280112,2.15,1,1,2.4769,2.4342,428.7369
B97869,P12富邦金3,20230620,富邦金 112年度第 2期無擔保普通公司債甲券,1.52,20230620,20260620,1.52,1,1,2.959,2.9149,571.7681
B97870,P12富邦金4,20231201,富邦金 112年度第 2期無擔保普通公司債乙券,1.72,20230620,20290620,1.64,1,1,5.3201,5.2305,1668.8013
B97871,P12富邦金5,20230620,富邦金 112年度第 2期無擔保普通公司債丙券,1.82,20230620,20330620,1.82,1,1,9.2498,9.0853,4776.3434
B97872,P13富邦金1,20240307,富邦金 113年度第 1期無擔保普通公司債甲券,1.65,20240306,20290306,1.65,1,1,4.8435,4.7652,1391.095
B97873,P13富邦金2,20240306,富邦金 113年度第 1期無擔保普通公司債乙券,1.78,20240306,20340306,1.78,1,1,9.265,9.1037,4790.726
B97874,P13富邦金3,20240723,富邦金 113年度第 2期無擔保普通公司債甲券,2.06,20240723,20340723,2.06,1,1,9.1594,8.9752,4690.2034
B97875,P13富邦金4,20240723,富邦金 113年度第 2期無擔保普通公司債乙券,2.2,20240723,20390723,2.2,1,1,12.9816,12.7034,9442.2206
B97876,P13富邦金5,20241015,富邦金 113年度第三期無擔保普通公司債甲券,1.94,20241015,20291015,1.94,1,1,4.8203,4.729,1374.5511
B97877,P13富邦金6,20241015,富邦金 113年度第三期無擔保普通公司債乙券,1.98,20241015,20311015,1.98,1,1,6.6165,6.4886,2496.1068
B97878,P13富邦金7,20241015,富邦金 113年度第三期無擔保普通公司債丙券,2.03,20241015,20341015,2.03,1,1,9.1706,8.989,4701.0282
B97879,P13富邦金8,20241015,富邦金 113年度第三期無擔保普通公司債丁券,2.13,20241015,20391015,2.13,1,1,13.0382,12.7676,9512.4988
B97880,P14富邦金1,20250218,富邦金 114年度第 1期無擔保普通公司債甲券,2.0,20250218,20320218,2.0,1,1,6.6128,6.4837,2493.198
B97881,P14富邦金2,20250218,富邦金 114年度第 1期無擔保普通公司債乙券,2.07,20250218,20350218,2.07,1,1,9.1557,8.9708,4686.7976
B97882,P14富邦金3,20250423,富邦金 114年度第 2期無擔保普通公司債甲券,2.0,20250423,20320423,2.0,1,1,6.6128,6.4837,2493.2204
B97883,P14富邦金4,20250423,富邦金 114年度第 2期無擔保普通公司債乙券,2.07,20250423,20350423,2.07,1,1,9.1557,8.9708,4686.7991
B97884,P14富邦金5,20250423,富邦金 114年度第 2期無擔保普通公司債丙券,2.13,20250423,20400423,2.13,1,1,13.038,12.7673,9512.0133
B97885,P14富邦金6,20250819,富邦金 114年度第 3期無擔保普通公司債甲券,1.82,20250819,20290819,1.82,1,1,3.8992,3.8299,932.4162
B97886,P14富邦金7,20250819,富邦金 114年度第 3期無擔保普通公司債乙券,1.9,20250819,20320819,1.9,1,1,6.631,6.508,2507.5283
B97887,P14富邦金8,20250819,富邦金 114年度第 3期無擔保普通公司債丙券,1.96,20250819,20350819,1.96,1,1,9.1969,9.0209,4725.9562
B97888,P14富邦金9,20250819,富邦金 114年度第 3期無擔保普通公司債丁券,2.02,20250819,20400819,2.02,1,1,13.1277,12.8691,9623.6023
B97920,P10正新1,20251111,正新 110年度第 1次無擔保普通公司債,1.665,20210805,20260805,0.6,1,1,0.7343,0.7223,30.6189
B98008,P11森電1,20240130,森霸電力 111年度第 1次有擔保普通公司債,1.7276,20220801,20270801,1.88,1,1,3.3968,3.3394,743.7976
B98412,P11奇美1,20231222,奇美實業 111年度第 1期無擔保普通公司債,1.6725,20220914,20270914,1.65,1,1,3.637,3.5774,828.9533
B98413,P12奇美1,20230419,奇美實業 112年度第 1期無擔保普通公司債,1.48,20230419,20280419,1.48,1,1,4.8616,4.7909,1403.0801
B98608,P10玉控1,20240812,玉山金 110年度第 1期無擔保普通公司債,1.85,20210525,20260525,0.5,1,1,1.7818,1.7496,233.7727
B98609,P12玉控1,20231127,玉山金 112年度第 1期無擔保普通公司債,1.83,20231127,20331127,1.83,1,1,9.2459,9.0805,4772.5631
B98610,P13玉控1,20240327,玉山金 113年度第 1期無擔保普通公司債,1.68,20240327,20290327,1.68,1,1,4.8435,4.7637,1390.5152
B98611,P14玉控1,20250113,玉山金 114年度第 1期無擔保普通公司債,1.92,20250113,20300113,1.92,1,1,4.8221,4.7316,1375.7112
B98612,P14玉控2A,20250625,玉山金 114年度第 2期無擔保普通公司債甲券,1.95,20250624,20300624,1.95,1,1,4.8167,4.725,1372.6247
B98613,P14玉控2B,20250624,玉山金 114年度第 2期無擔保普通公司債乙券,2.08,20250624,20350624,2.08,1,1,9.1521,8.9665,4683.4854
B98614,P14玉控3,20251008,玉山金 114年度第 3期無擔保普通公司債,1.78,20251008,20301008,1.78,1,1,4.8345,4.7504,1384.3903
B98817,P14中航1A,20250514,中航 114年度第 1次有擔保普通公司債甲券,2.04,20250514,20280514,2.04,1,1,2.9449,2.8864,562.3438
B98818,P14中航1B,20250514,中航 114年度第 1次有擔保普通公司債乙券,2.03,20250514,20280514,2.03,1,1,2.9452,2.8869,562.5215
B98819,P14中航1C,20250516,中航 114年度第 1次有擔保普通公司債丙券,2.068,20250514,20300514,2.07,1,1,4.8034,4.7066,1364.218
B98820,P14中航1D,20250515,中航 114年度第 1次有擔保普通公司債丁券,2.06,20250514,20300514,2.06,1,1,4.807,4.7105,1365.9472
B98904,P08國泰金1B,20231222,國泰金 108年度第 1期無擔保普通公司債乙券,1.605,20190508,20260508,0.93,1,1,2.3509,2.314,379.9489
B98905,P08國泰金1C,20220221,國泰金 108年度第 1期無擔保普通公司債丙券,0.81,20190508,20290508,1.04,1,1,6.9333,6.8776,2838.0682
B98907,P09國泰金2,20221012,國泰金 109年度第 1期無擔保普通公司債乙券,1.925,20200623,20270623,0.64,1,1,4.637,4.5497,1196.6106
B98908,P09國泰金3,20200623,國泰金 109年度第 1期無擔保普通公司債丙券,0.67,20200623,20300623,0.67,1,1,9.7106,9.6461,5218.5121
B98910,P09國泰金5,20231220,國泰金 109年度第 2期無擔保普通公司債乙券,1.605,20200908,20260908,0.64,1,1,2.7021,2.6596,474.4734
B98911,P09國泰金6,20200908,國泰金 109年度第 2期無擔保普通公司債丙券,0.66,20200908,20270908,0.66,1,1,6.8676,6.8226,2694.2269
B98912,P09國泰金7,20230706,國泰金 109年度第 2期無擔保普通公司債丁券,1.7133,20200908,20300908,0.7,1,1,6.9837,6.8666,2569.6837
B98913,P12國泰金1A,20241231,國泰金 112年度第 1期無擔保普通公司債甲券,1.94,20230616,20280616,1.62,1,1,3.3685,3.3046,716.7263
B98914,P12國泰金1B,20230616,國泰金 112年度第 1期無擔保普通公司債乙券,1.82,20230616,20330616,1.82,1,1,9.2498,9.0853,4776.3613
B98915,P13國泰金1,20240419,國泰金 113年度第 1期無擔保普通公司債甲券,2.0,20240326,20290326,1.65,1,1,4.7802,4.6868,1328.6278
B98916,P13國泰金2,20240326,國泰金 113年度第 1期無擔保普通公司債乙券,1.78,20240326,20340326,1.78,1,1,9.2649,9.1034,4790.3839
B98917,P14國泰金1,20250523,國泰金 114年度第 1期無擔保普通公司債甲券,1.93,20250523,20300523,1.93,1,1,4.8212,4.7303,1375.1271
B98918,P14國泰金2,20250523,國泰金 114年度第 1期無擔保普通公司債乙券,2.07,20250523,20350523,2.07,1,1,9.1557,8.9708,4686.7861
B98919,P14國泰金3,20251017,國泰金 114年度第 2期無擔保普通公司債甲券,1.53,20250910,20300910,1.84,1,1,4.7281,4.657,1359.2498
B98920,P14國泰金4,20250910,國泰金 114年度第 2期無擔保普通公司債乙券,1.89,20250910,20320910,1.89,1,1,6.6328,6.5104,2508.9604
B98921,P14國泰金5,20250911,國泰金 114年度第 2期無擔保普通公司債丙券,1.96,20250910,20350910,1.96,1,1,9.1941,9.0183,4723.6945
B99004,P12新壽1,20250903,新壽 112年度第 1期無擔保累積次順位普通公司債,3.9875,20231026,20331026,4.0,1,1,6.9208,6.6598,2891.4634
B99005,P13新壽1A,20240624,新光人壽 113年度第 1期有擔保累積次順位債甲券,3.5,20240624,20340624,3.5,1,1,8.657,8.3681,4220.8429
B99006,P13新壽1B,20241007,新光人壽 113年度第 1期有擔保累積次順位債乙券,3.5,20240624,20340624,3.5,1,1,8.3666,8.0876,4017.7088
B99007,P13新壽1C,20240815,新光人壽 113年度第 1期有擔保累積次順位債丙券,3.5,20240624,20340624,3.5,1,1,8.5132,8.2293,4119.8859
B99008,P13新壽1D,20240624,新光人壽 113年度第 1期有擔保累積次順位債丁券,3.4997,20240624,20340624,3.5,1,1,8.657,8.3681,4220.9811
B99009,P13新壽2A,20240828,新光人壽 113年度第 2期有擔保累積次順位債甲券,3.4987,20240828,20340828,3.5,1,1,8.6572,8.3685,4221.6444
B99010,P13新壽2B,20241007,新光人壽 113年度第 2期有擔保累積次順位債乙券,3.5,20240828,20340828,3.5,1,1,8.5464,8.2614,4143.2051
B99011,P13新壽3,20241209,新光人壽 113年度第 3期有擔保累積次順位債,3.4991,20241209,20341209,3.5,1,1,8.6571,8.3684,4221.4454
B99204,P13三商1A,20240927,三商壽 113年第 1期有擔保累積次順位公司債甲券,3.8,20240927,20340927,3.8,1,1,8.5602,8.2517,4131.8709
B99205,P13三商1B,20240930,三商壽 113年第 1期有擔保累積次順位公司債乙券,3.8013,20240927,20340927,3.8,1,1,8.5519,8.2435,4125.6437
B99206,P13三商2,20241111,三商壽 113年第 2期有擔保累積次順位公司債,3.8,20241111,20341111,3.8,1,1,8.5602,8.2516,4131.8351
B99207,P14三商1,20250616,三商壽 114年第 1期有擔保累積次順位公司債,3.655,20250424,20350424,3.8,1,1,8.42,8.1275,4095.0834
B99208,P14三商2A,20250829,三商壽 114年第 2期有擔保累積次順位公司債甲券,3.795,20250806,20350806,3.8,1,1,8.4968,8.1911,4090.8383
B99209,P14三商2B,20251105,三商壽 114年第 2期有擔保累積次順位公司債乙券,3.8,20250806,20350806,3.8,1,1,8.3082,8.009,3961.169
B99210,P14三商3,20251023,三商壽 114年第 3期有擔保累積次順位公司債,3.7994,20251023,20351023,3.8,1,1,8.5604,8.2522,4132.5032
B99404,P12南山1A,20231027,南山人壽 112年度第一期累積次順位公司債甲券,3.75,20231026,20331026,3.75,1,1,8.5736,8.2686,4144.9976
B99405,P12南山1B,20231026,南山人壽 112年度第一期累積次順位公司債乙券,3.88,20231026,20381026,3.88,1,1,11.7616,11.3297,7963.3677
B99406,P13南山1A,20251105,南山人壽 112年度第二期累積次順位公司債甲券,3.7565,20240104,20340104,3.75,1,1,7.0053,6.7557,2941.9878
B99407,P13南山1B,20240104,南山人壽 112年度第二期累積次順位公司債乙券,3.88,20240104,20390104,3.88,1,1,11.7616,11.3297,7963.3628
B99408,P13南山2A,20240930,南山人壽 113年度第一期累積次順位公司債甲券,3.5634,20240628,20340628,3.75,1,1,8.3245,8.0422,4048.6104
B99409,P13南山2B,20240628,南山人壽 113年度第一期累積次順位公司債乙券,3.88,20240628,20390628,3.88,1,1,11.7605,11.328,7961.3347
B99410,P13南山3A,20241230,南山人壽 113年度第二期累積次順位公司債甲券,3.5673,20241203,20341203,3.75,1,1,8.5096,8.2205,4176.6418
B99411,P13南山3B,20241206,南山人壽 113年度第二期累積次順位公司債乙券,3.8443,20241203,20391203,3.88,1,1,11.7583,11.3298,7997.8106
B99412,P14南山1A,20250722,南山人壽 114年度第一期累積次順位公司債甲券,3.5641,20250429,20350429,3.75,1,1,8.3522,8.0689,4067.7439
B99413,P14南山1B,20250429,南山人壽 114年度第一期累積次順位公司債乙券,3.88,20250429,20400429,3.88,1,1,11.7609,11.3287,7962.1517
B99414,P14南山2A,20251022,南山人壽 114年度第二期累積次順位公司債甲券,3.6228,20250604,20350604,3.75,1,1,8.1946,7.9125,3935.7475
B99415,P14南山2B,20250604,南山人壽 114年度第二期累積次順位公司債乙券,3.88,20250604,20400604,3.88,1,1,11.7609,11.3287,7962.1509
B99503,P12富壽1A,20250918,富邦人壽 112年度第 1期無擔保累積次順位債甲券,3.4519,20230905,20330905,3.7,1,1,7.0756,6.8428,2895.0536
B99504,P12富壽1B,20250221,富邦人壽 112年度第 1期無擔保累積次順位債乙券,3.848,20230905,20380905,3.85,1,1,10.7099,10.3192,6777.6449
B99505,P12富壽2A,20250805,富邦人壽 112年第2期無擔保次順位金融債券甲券,3.58,20231107,20331107,3.7,1,1,7.1169,6.8745,3044.1346
B99506,P12富壽2B,20231107,富邦人壽 112年度第 2期無擔保累積次順位債乙券,3.85,20231107,20381107,3.85,1,1,11.7815,11.3521,7987.1684
